ID,post_year,categoria_normalizada,post_tag,tag
203565,2025,Política y Economía,Derechas; Guerra de aranceles; Internacional; Javier Milei; Lunes negro,Derechas
203565,2025,Política y Economía,Derechas; Guerra de aranceles; Internacional; Javier Milei; Lunes negro,Guerra De Aranceles
203565,2025,Política y Economía,Derechas; Guerra de aranceles; Internacional; Javier Milei; Lunes negro,Internacional
203565,2025,Política y Economía,Derechas; Guerra de aranceles; Internacional; Javier Milei; Lunes negro,Javier Milei
203565,2025,Política y Economía,Derechas; Guerra de aranceles; Internacional; Javier Milei; Lunes negro,Lunes Negro
203581,2025,Política y Economía,China; Crisis; Estados Unidos; Guerra de aranceles; Internacional,China
203581,2025,Política y Economía,China; Crisis; Estados Unidos; Guerra de aranceles; Internacional,Crisis
203581,2025,Política y Economía,China; Crisis; Estados Unidos; Guerra de aranceles; Internacional,Estados Unidos
203581,2025,Política y Economía,China; Crisis; Estados Unidos; Guerra de aranceles; Internacional,Guerra De Aranceles
203581,2025,Política y Economía,China; Crisis; Estados Unidos; Guerra de aranceles; Internacional,Internacional
203600,2025,Política y Economía,Dólar; FMI,Dólar
203600,2025,Política y Economía,Dólar; FMI,Fmi
203618,2025,Política y Economía,Cepo; Industria textil,Cepo
203618,2025,Política y Economía,Cepo; Industria textil,Industria Textil
203607,2025,Política y Economía,Derechas; España; Internacional; Javier Milei,Derechas
203607,2025,Política y Economía,Derechas; España; Internacional; Javier Milei,España
203607,2025,Política y Economía,Derechas; España; Internacional; Javier Milei,Internacional
203607,2025,Política y Economía,Derechas; España; Internacional; Javier Milei,Javier Milei
203695,2025,Política y Economía,Papa Francisco,Papa Francisco
203710,2025,Política y Economía,Derechas; Internacional; Papa Francisco,Derechas
203710,2025,Política y Economía,Derechas; Internacional; Papa Francisco,Internacional
203710,2025,Política y Economía,Derechas; Internacional; Papa Francisco,Papa Francisco
203729,2025,Política y Economía,Papa Francisco,Papa Francisco
203140,2025,Política y Economía,Derechas; Papa Francisco,Derechas
203140,2025,Política y Economía,Derechas; Papa Francisco,Papa Francisco
203740,2025,Política y Economía,Derecha; Internacional; Papa Francisco; Rossana Reguillo,Derecha
203740,2025,Política y Economía,Derecha; Internacional; Papa Francisco; Rossana Reguillo,Internacional
203740,2025,Política y Economía,Derecha; Internacional; Papa Francisco; Rossana Reguillo,Papa Francisco
203740,2025,Política y Economía,Derecha; Internacional; Papa Francisco; Rossana Reguillo,Rossana Reguillo
203757,2025,Políticas de géneros,LGBT; LGBTIQ+; Papa Francisco,Lgbt
203757,2025,Políticas de géneros,LGBT; LGBTIQ+; Papa Francisco,Lgbtiq+
203757,2025,Políticas de géneros,LGBT; LGBTIQ+; Papa Francisco,Papa Francisco
203764,2025,Educación,PALANCAS; Territorio Educativo; UNSAM,Palancas
203764,2025,Educación,PALANCAS; Territorio Educativo; UNSAM,Territorio Educativo
203764,2025,Educación,PALANCAS; Territorio Educativo; UNSAM,Unsam
203764,2025,Política y Economía,PALANCAS; Territorio Educativo; UNSAM,Palancas
203764,2025,Política y Economía,PALANCAS; Territorio Educativo; UNSAM,Territorio Educativo
203764,2025,Política y Economía,PALANCAS; Territorio Educativo; UNSAM,Unsam
203783,2025,Culturas,Iglesia Católica; Papa Francisco; Plaza de Mayo,Iglesia Católica
203783,2025,Culturas,Iglesia Católica; Papa Francisco; Plaza de Mayo,Papa Francisco
203783,2025,Culturas,Iglesia Católica; Papa Francisco; Plaza de Mayo,Plaza De Mayo
203853,2025,Ambiente,ApagónEspaña; Ceroabsoluto; Colapsoenergetico,Apagónespaña
203853,2025,Ambiente,ApagónEspaña; Ceroabsoluto; Colapsoenergetico,Ceroabsoluto
203853,2025,Ambiente,ApagónEspaña; Ceroabsoluto; Colapsoenergetico,Colapsoenergetico
203847,2025,Culturas,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Inteligencia Artificial
203847,2025,Culturas,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Palancas
203847,2025,Culturas,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Territorio Educativo
203847,2025,Culturas,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Unsam
203847,2025,Política y Economía,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Inteligencia Artificial
203847,2025,Política y Economía,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Palancas
203847,2025,Política y Economía,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Territorio Educativo
203847,2025,Política y Economía,Inteligencia artificial; PALANCAS; Territorio Educativo; UNSAM,Unsam
197676,2025,Política y Economía,Javier Milei; La Libertad Avanza; Perfil político; Sin Control 2; Un año de Milei,Javier Milei
197676,2025,Política y Economía,Javier Milei; La Libertad Avanza; Perfil político; Sin Control 2; Un año de Milei,La Libertad Avanza
197676,2025,Política y Economía,Javier Milei; La Libertad Avanza; Perfil político; Sin Control 2; Un año de Milei,Perfil Político
197676,2025,Política y Economía,Javier Milei; La Libertad Avanza; Perfil político; Sin Control 2; Un año de Milei,Sin Control 2
197676,2025,Política y Economía,Javier Milei; La Libertad Avanza; Perfil político; Sin Control 2; Un año de Milei,Un Año De Milei
203893,2025,Política y Economía,Plataformas; Trabajo,Plataformas
203893,2025,Política y Economía,Plataformas; Trabajo,Trabajo
203915,2025,Culturas,Bruno Stagnaro; Cine; Cine argentino; El Eternauta; Netflix,Bruno Stagnaro
203915,2025,Culturas,Bruno Stagnaro; Cine; Cine argentino; El Eternauta; Netflix,Cine
203915,2025,Culturas,Bruno Stagnaro; Cine; Cine argentino; El Eternauta; Netflix,Cine Argentino
203915,2025,Culturas,Bruno Stagnaro; Cine; Cine argentino; El Eternauta; Netflix,El Eternauta
203915,2025,Culturas,Bruno Stagnaro; Cine; Cine argentino; El Eternauta; Netflix,Netflix
204017,2025,Política y Economía,No ficción; Papa Francisco,No Ficción
204017,2025,Política y Economía,No ficción; Papa Francisco,Papa Francisco
204054,2025,Política y Economía,Iglesia Católica; Papa Francisco; Papa León XIV,Iglesia Católica
204054,2025,Política y Economía,Iglesia Católica; Papa Francisco; Papa León XIV,Papa Francisco
204054,2025,Política y Economía,Iglesia Católica; Papa Francisco; Papa León XIV,Papa León Xiv
204048,2025,Culturas,Cine; Cine argentino; LGBT; LGBTIQ+; LGBTTINB+,Cine
204048,2025,Culturas,Cine; Cine argentino; LGBT; LGBTIQ+; LGBTTINB+,Cine Argentino
204048,2025,Culturas,Cine; Cine argentino; LGBT; LGBTIQ+; LGBTTINB+,Lgbt
204048,2025,Culturas,Cine; Cine argentino; LGBT; LGBTIQ+; LGBTTINB+,Lgbtiq+
204048,2025,Culturas,Cine; Cine argentino; LGBT; LGBTIQ+; LGBTTINB+,Lgbttinb+
199547,2025,Política y Economía,Internacional; Perfil político; Uruguay,Internacional
199547,2025,Política y Economía,Internacional; Perfil político; Uruguay,Perfil Político
199547,2025,Política y Economía,Internacional; Perfil político; Uruguay,Uruguay
204090,2025,Culturas,Medios de comunicación; TV; Zapping cultural,Medios De Comunicación
204090,2025,Culturas,Medios de comunicación; TV; Zapping cultural,Tv
204090,2025,Culturas,Medios de comunicación; TV; Zapping cultural,Zapping Cultural
204090,2025,Política y Economía,Medios de comunicación; TV; Zapping cultural,Medios De Comunicación
204090,2025,Política y Economía,Medios de comunicación; TV; Zapping cultural,Tv
204090,2025,Política y Economía,Medios de comunicación; TV; Zapping cultural,Zapping Cultural
204117,2025,Política y Economía,CABA; Elecciones; Javier Milei; PRO; Peronismo,Caba
204117,2025,Política y Economía,CABA; Elecciones; Javier Milei; PRO; Peronismo,Elecciones
204117,2025,Política y Economía,CABA; Elecciones; Javier Milei; PRO; Peronismo,Javier Milei
204117,2025,Política y Economía,CABA; Elecciones; Javier Milei; PRO; Peronismo,Pro
204117,2025,Política y Economía,CABA; Elecciones; Javier Milei; PRO; Peronismo,Peronismo
204133,2025,Política y Economía,Derechas; Inteligencia artificial; Javier Milei; Redes sociales,Derechas
204133,2025,Política y Economía,Derechas; Inteligencia artificial; Javier Milei; Redes sociales,Inteligencia Artificial
204133,2025,Política y Economía,Derechas; Inteligencia artificial; Javier Milei; Redes sociales,Javier Milei
204133,2025,Política y Economía,Derechas; Inteligencia artificial; Javier Milei; Redes sociales,Redes Sociales
204143,2025,Culturas,Libros; Radio; TV; Zapping cultural,Libros
204143,2025,Culturas,Libros; Radio; TV; Zapping cultural,Radio
204143,2025,Culturas,Libros; Radio; TV; Zapping cultural,Tv
204143,2025,Culturas,Libros; Radio; TV; Zapping cultural,Zapping Cultural
204198,2025,Ambiente,Calentamiento global; Inundaciones; Océano; Servicio Meteorológico Nacional,Calentamiento Global
204198,2025,Ambiente,Calentamiento global; Inundaciones; Océano; Servicio Meteorológico Nacional,Inundaciones
204198,2025,Ambiente,Calentamiento global; Inundaciones; Océano; Servicio Meteorológico Nacional,Océano
204198,2025,Ambiente,Calentamiento global; Inundaciones; Océano; Servicio Meteorológico Nacional,Servicio Meteorológico Nacional
204299,2025,Política y Economía,Javier Milei; Karina Milei; Libros,Javier Milei
204299,2025,Política y Economía,Javier Milei; Karina Milei; Libros,Karina Milei
204299,2025,Política y Economía,Javier Milei; Karina Milei; Libros,Libros
179377,2025,Culturas,Cine; Leonardo Favio; Música; Zapping cultural,Cine
179377,2025,Culturas,Cine; Leonardo Favio; Música; Zapping cultural,Leonardo Favio
179377,2025,Culturas,Cine; Leonardo Favio; Música; Zapping cultural,Música
179377,2025,Culturas,Cine; Leonardo Favio; Música; Zapping cultural,Zapping Cultural
204311,2025,Política y Economía,Derechas,Derechas
204329,2025,Políticas de géneros,3J; Democracia; Feminismos; Ni Una Menos,3J
204329,2025,Políticas de géneros,3J; Democracia; Feminismos; Ni Una Menos,Democracia
204329,2025,Políticas de géneros,3J; Democracia; Feminismos; Ni Una Menos,Feminismos
204329,2025,Políticas de géneros,3J; Democracia; Feminismos; Ni Una Menos,Ni Una Menos
204179,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Adolescencia
204179,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Anticoncepción
204179,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Cuidados
204179,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Maternidad Temprana
204179,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Salud Sexual Y Reproductiva
204459,2025,Política y Economía,Derechas; Fuerzas de seguridad; Javier Milei; Patricia Bullrich,Derechas
204459,2025,Política y Economía,Derechas; Fuerzas de seguridad; Javier Milei; Patricia Bullrich,Fuerzas De Seguridad
204459,2025,Política y Economía,Derechas; Fuerzas de seguridad; Javier Milei; Patricia Bullrich,Javier Milei
204459,2025,Política y Economía,Derechas; Fuerzas de seguridad; Javier Milei; Patricia Bullrich,Patricia Bullrich
204506,2025,Ambiente,Ecología; Incendios; Tecnología; Transición energética,Ecología
204506,2025,Ambiente,Ecología; Incendios; Tecnología; Transición energética,Incendios
204506,2025,Ambiente,Ecología; Incendios; Tecnología; Transición energética,Tecnología
204506,2025,Ambiente,Ecología; Incendios; Tecnología; Transición energética,Transición Energética
204291,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Adolescencia
204291,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Anticoncepción
204291,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Cuidados
204291,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Maternidad Temprana
204291,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Salud Sexual Y Reproductiva
204520,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo; kirchnerismo,Corte Suprema
204520,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo; kirchnerismo,Cristina Fernández De Kirchner
204520,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo; kirchnerismo,Peronismo
204520,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo; kirchnerismo,Kirchnerismo
204530,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo,Corte Suprema
204530,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo,Cristina Fernández De Kirchner
204530,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Peronismo,Peronismo
204546,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Justicia; Medios de comunicación; Peronismo; kirchnerismo,Corte Suprema
204546,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Justicia; Medios de comunicación; Peronismo; kirchnerismo,Cristina Fernández De Kirchner
204546,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Justicia; Medios de comunicación; Peronismo; kirchnerismo,Justicia
204546,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Justicia; Medios de comunicación; Peronismo; kirchnerismo,Medios De Comunicación
204546,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Justicia; Medios de comunicación; Peronismo; kirchnerismo,Peronismo
204546,2025,Política y Economía,Corte Suprema; Cristina Fernández de Kirchner; Justicia; Medios de comunicación; Peronismo; kirchnerismo,Kirchnerismo
204557,2025,Política y Economía,Internacional; Javier Milei; Política exterior,Internacional
204557,2025,Política y Economía,Internacional; Javier Milei; Política exterior,Javier Milei
204557,2025,Política y Economía,Internacional; Javier Milei; Política exterior,Política Exterior
204572,2025,Política y Economía,CFK; Corte Suprema; Peronismo; Vialidad,Cfk
204572,2025,Política y Economía,CFK; Corte Suprema; Peronismo; Vialidad,Corte Suprema
204572,2025,Política y Economía,CFK; Corte Suprema; Peronismo; Vialidad,Peronismo
204572,2025,Política y Economía,CFK; Corte Suprema; Peronismo; Vialidad,Vialidad
204559,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Adolescencia
204559,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Anticoncepción
204559,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Cuidados
204559,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Maternidad Temprana
204559,2025,Políticas de géneros,Adolescencia; Anticoncepción; Cuidados; Maternidad Temprana; Salud sexual y reproductiva,Salud Sexual Y Reproductiva
204591,2025,Política y Economía,Peronismo; Plaza de Mayo,Peronismo
204591,2025,Política y Economía,Peronismo; Plaza de Mayo,Plaza De Mayo
204589,2025,Política y Economía,Peronismo; Plaza de Mayo,Peronismo
204589,2025,Política y Economía,Peronismo; Plaza de Mayo,Plaza De Mayo
204587,2025,Política y Economía,Peronismo; Plaza de Mayo,Peronismo
204587,2025,Política y Economía,Peronismo; Plaza de Mayo,Plaza De Mayo
204671,2025,Política y Economía,Cristina Fernández de Kirchner; Elecciones; Javier Milei; Peronismo; Poder Judicial; kirchnerismo,Cristina Fernández De Kirchner
